workerid,proliferate.condition,accuracy,coding,failed_audio,failed_images,failed_video,internal_node_id,lex_code,response,result,rt,sib_code,slider_start,spk,stimulus,success,time_elapsed,timeout,trial_index,trial_type,triplet_id,error
920,list1,,,,,,0.0-6.0-0.13,neutral,2091,,5141,control,5000,246,audio/246_CN18.wav,,104361,,32,audio-slider-response,18,
920,list1,,,,,,0.0-6.0-1.13,,,,,,,,,,104863,,33,html-keyboard-response,,
920,list1,,,,,,0.0-6.0-0.14,neutral,1624,,3467,control,5000,246,audio/246_CN14.wav,,108325,,34,audio-slider-response,14,
920,list1,,,,,,0.0-6.0-1.14,,,,,,,,,,108827,,35,html-keyboard-response,,
920,list1,,,,,,0.0-6.0-0.15,neutral,6740,,4235,high,5000,723,audio/723_SN20_high.wav,,113066,,36,audio-slider-response,20,
920,list1,,,,,,0.0-6.0-1.15,,,,,,,,,,113567,,37,html-keyboard-response,,
920,list1,,,,,,0.0-6.0-0.16,neutral,8684,,4213,high,5000,723,audio/723_SN5_high.wav,,117784,,38,audio-slider-response,5,
920,list1,,,,,,0.0-6.0-1.16,,,,,,,,,,118285,,39,html-keyboard-response,,
920,list1,,,,,,0.0-6.0-0.17,neutral,1863,,3659,control,5000,246,audio/246_CN1.wav,,121942,,40,audio-slider-response,1,
920,list1,,,,,,0.0-6.0-1.17,,,,,,,,,,122444,,41,html-keyboard-response,,
920,list1,,,,,,0.0-6.0-0.18,neutral,1775,,3915,high,5000,246,audio/246_SN19_high.wav,,126361,,42,audio-slider-response,19,
920,list1,,,,,,0.0-6.0-1.18,,,,,,,,,,126862,,43,html-keyboard-response,,
920,list1,,,,,,0.0-6.0-0.19,neutral,8495,,3040,control,5000,723,audio/723_CN20.wav,,129906,,44,audio-slider-response,20,
920,list1,,,,,,0.0-6.0-1.19,,,,,,,,,,130407,,45,html-keyboard-response,,
920,list1,,,,,,0.0-6.0-0.20,neutral,1132,,3851,control,5000,246,audio/246_CN10.wav,,134259,,46,audio-slider-response,10,
920,list1,,,,,,0.0-6.0-1.20,,,,,,,,,,134760,,47,html-keyboard-response,,
920,list1,,,,,,0.0-6.0-0.21,neutral,8302,,3627,high,5000,723,audio/723_SN15_high.wav,,138389,,48,audio-slider-response,15,
920,list1,,,,,,0.0-6.0-1.21,,,,,,,,,,138891,,49,html-keyboard-response,,
920,list1,,,,,,0.0-6.0-0.22,neutral,8584,,3520,low,5000,723,audio/723_SN3_low.wav,,142419,,50,audio-slider-response,3,
920,list1,,,,,,0.0-6.0-1.22,,,,,,,,,,142920,,51,html-keyboard-response,,
920,list1,,,,,,0.0-6.0-0.23,neutral,1298,,4864,high,5000,246,audio/246_SN9_high.wav,,147782,,52,audio-slider-response,9,
920,list1,,,,,,0.0-6.0-1.23,,,,,,,,,,148283,,53,html-keyboard-response,,
920,list1,,,,,,0.0-6.0-0.24,neutral,1864,,4053,control,5000,246,audio/246_CN5.wav,,152338,,54,audio-slider-response,5,
920,list1,,,,,,0.0-6.0-1.24,,,,,,,,,,152840,,55,html-keyboard-response,,
920,list1,,,,,,0.0-6.0-0.25,neutral,8023,,2635,control,5000,723,audio/723_CN15.wav,,155468,,56,audio-slider-response,15,
920,list1,,,,,,0.0-6.0-1.25,,,,,,,,,,155969,,57,html-keyboard-response,,
920,list1,,,,,,0.0-6.0-0.26,neutral,7541,,4853,control,5000,723,audio/723_CN19.wav,,160831,,58,audio-slider-response,19,
920,list1,,,,,,0.0-6.0-1.26,,,,,,,,,,161332,,59,html-keyboard-response,,
920,list1,,,,,,0.0-6.0-0.27,neutral,1910,,3851,high,5000,246,audio/246_SN20_high.wav,,165194,,60,audio-slider-response,20,
920,list1,,,,,,0.0-6.0-1.27,,,,,,,,,,165696,,61,html-keyboard-response,,
920,list1,,,,,,0.0-6.0-0.28,neutral,1590,,3691,low,5000,246,audio/246_SN3_low.wav,,169391,,62,audio-slider-response,3,
920,list1,,,,,,0.0-6.0-1.28,,,,,,,,,,169892,,63,html-keyboard-response,,
920,list1,,,,,,0.0-6.0-0.29,neutral,8513,,2699,mid,5000,723,audio/723_SN21_mid.wav,,172589,,64,audio-slider-response,21,
920,list1,,,,,,0.0-6.0-1.29,,,,,,,,,,173090,,65,html-keyboard-response,,
920,list1,,,,,,0.0-6.0-0.30,neutral,7676,,3787,control,5000,723,audio/723_CN17.wav,,176883,,66,audio-slider-response,17,
920,list1,,,,,,0.0-6.0-1.30,,,,,,,,,,177384,,67,html-keyboard-response,,
920,list1,,,,,,0.0-6.0-0.31,neutral,1430,,3477,control,5000,246,audio/246_CN15.wav,,180858,,68,audio-slider-response,15,
920,list1,,,,,,0.0-6.0-1.31,,,,,,,,,,181359,,69,html-keyboard-response,,
920,list1,,,,,,0.0-6.0-0.32,neutral,1497,,2539,control,5000,246,audio/246_CN3.wav,,183899,,70,audio-slider-response,3,
920,list1,,,,,,0.0-6.0-1.32,,,,,,,,,,184400,,71,html-keyboard-response,,
920,list1,,,,,,0.0-6.0-0.33,neutral,973,,3019,control,5000,246,audio/246_CN2.wav,,187416,,72,audio-slider-response,2,
920,list1,,,,,,0.0-6.0-1.33,,,,,,,,,,187917,,73,html-keyboard-response,,
920,list1,,,,,,0.0-6.0-0.34,neutral,8960,,6688,low,5000,723,audio/723_SN8_low.wav,,194606,,74,audio-slider-response,8,
920,list1,,,,,,0.0-6.0-1.34,,,,,,,,,,195108,,75,html-keyboard-response,,
920,list1,,,,,,0.0-6.0-0.35,neutral,1097,,4085,control,5000,246,audio/246_CN21.wav,,199194,,76,audio-slider-response,21,
920,list1,,,,,,0.0-6.0-1.35,,,,,,,,,,199695,,77,html-keyboard-response,,
920,list1,,,,,,0.0-6.0-0.36,neutral,8363,,4501,high,5000,723,audio/723_SN19_high.wav,,204198,,78,audio-slider-response,19,
920,list1,,,,,,0.0-6.0-1.36,,,,,,,,,,204699,,79,html-keyboard-response,,
920,list1,,,,,,0.0-6.0-0.37,neutral,8428,,5237,control,5000,723,audio/723_CN4.wav,,209941,,80,audio-slider-response,4,
920,list1,,,,,,0.0-6.0-1.37,,,,,,,,,,210442,,81,html-keyboard-response,,
920,list1,,,,,,0.0-6.0-0.38,neutral,8625,,2976,low,5000,723,audio/723_SN13_low.wav,,213420,,82,audio-slider-response,13,
920,list1,,,,,,0.0-6.0-1.38,,,,,,,,,,213921,,83,html-keyboard-response,,
920,list1,,,,,,0.0-6.0-0.39,neutral,8385,,4501,control,5000,723,audio/723_CN10.wav,,218425,,84,audio-slider-response,10,
920,list1,,,,,,0.0-6.0-1.39,,,,,,,,,,218926,,85,html-keyboard-response,,
920,list1,,,,,,0.0-6.0-0.40,neutral,8453,,4629,high,5000,723,audio/723_SN9_high.wav,,223556,,86,audio-slider-response,9,
920,list1,,,,,,0.0-6.0-1.40,,,,,,,,,,224058,,87,html-keyboard-response,,
920,list1,,,,,,0.0-6.0-0.41,neutral,2531,,3264,low,5000,246,audio/246_SN8_low.wav,,227326,,88,audio-slider-response,8,
920,list1,,,,,,0.0-6.0-1.41,,,,,,,,,,227828,,89,html-keyboard-response,,
920,list1,,,,,,0.0-6.0-0.42,neutral,1022,,2581,control,5000,246,audio/246_CN13.wav,,230406,,90,audio-slider-response,13,
920,list1,,,,,,0.0-6.0-1.42,,,,,,,,,,230908,,91,html-keyboard-response,,
920,list1,,,,,,0.0-6.0-0.43,neutral,997,,3168,control,5000,246,audio/246_CN19.wav,,234080,,92,audio-slider-response,19,
920,list1,,,,,,0.0-6.0-1.43,,,,,,,,,,234582,,93,html-keyboard-response,,
920,list1,,,,,,0.0-6.0-0.44,neutral,1674,,3125,mid,5000,246,audio/246_SN16_mid.wav,,237715,,94,audio-slider-response,16,
920,list1,,,,,,0.0-6.0-1.44,,,,,,,,,,238216,,95,html-keyboard-response,,
920,list1,,,,,,0.0-6.0-0.45,neutral,959,,4597,control,5000,246,audio/246_CN9.wav,,242808,,96,audio-slider-response,9,
920,list1,,,,,,0.0-6.0-1.45,,,,,,,,,,243309,,97,html-keyboard-response,,
920,list1,,,,,,0.0-6.0-0.46,neutral,1180,,3776,mid,5000,246,audio/246_SN17_mid.wav,,247084,,98,audio-slider-response,17,
920,list1,,,,,,0.0-6.0-1.46,,,,,,,,,,247585,,99,html-keyboard-response,,
920,list1,,,,,,0.0-6.0-0.47,neutral,1690,,2976,control,5000,246,audio/246_CN16.wav,,250563,,100,audio-slider-response,16,
920,list1,,,,,,0.0-6.0-1.47,,,,,,,,,,251064,,101,html-keyboard-response,,
920,list1,,,,,,0.0-6.0-0.48,neutral,8639,,2763,control,5000,723,audio/723_CN14.wav,,253829,,102,audio-slider-response,14,
920,list1,,,,,,0.0-6.0-1.48,,,,,,,,,,254331,,103,html-keyboard-response,,
920,list1,,,,,,0.0-6.0-0.49,neutral,8705,,5109,control,5000,723,audio/723_CN18.wav,,259437,,104,audio-slider-response,18,
920,list1,,,,,,0.0-6.0-1.49,,,,,,,,,,259938,,105,html-keyboard-response,,
920,list1,,,,,,0.0-6.0-0.50,neutral,9108,,2699,control,5000,723,audio/723_CN13.wav,,262643,,106,audio-slider-response,13,
920,list1,,,,,,0.0-6.0-1.50,,,,,,,,,,263145,,107,html-keyboard-response,,
920,list1,,,,,,0.0-6.0-0.51,neutral,1043,,4363,mid,5000,246,audio/246_SN21_mid.wav,,267503,,108,audio-slider-response,21,
920,list1,,,,,,0.0-6.0-1.51,,,,,,,,,,268005,,109,html-keyboard-response,,
920,list1,,,,,,0.0-6.0-0.52,neutral,8430,,3659,control,5000,723,audio/723_CN2.wav,,271664,,110,audio-slider-response,2,
920,list1,,,,,,0.0-6.0-1.52,,,,,,,,,,272165,,111,html-keyboard-response,,
920,list1,,,,,,0.0-6.0-0.53,neutral,8070,,6144,control,5000,723,audio/723_CN7.wav,,278311,,112,audio-slider-response,7,
920,list1,,,,,,0.0-6.0-1.53,,,,,,,,,,278813,,113,html-keyboard-response,,
920,list1,,,,,,0.0-6.0-0.54,neutral,0,,4448,high,5000,246,audio/246_SN15_high.wav,,283258,,114,audio-slider-response,15,
920,list1,,,,,,0.0-6.0-1.54,,,,,,,,,,283759,,115,html-keyboard-response,,
920,list1,,,,,,0.0-6.0-0.55,neutral,8732,,3221,control,5000,723,audio/723_CN16.wav,,286981,,116,audio-slider-response,16,
920,list1,,,,,,0.0-6.0-1.55,,,,,,,,,,287482,,117,html-keyboard-response,,
920,list1,,,,,,0.0-6.0-0.56,neutral,7965,,3840,control,5000,723,audio/723_CN1.wav,,291325,,118,audio-slider-response,1,
920,list1,,,,,,0.0-6.0-1.56,,,,,,,,,,291826,,119,html-keyboard-response,,
920,list1,,,,,,0.0-6.0-0.57,neutral,1793,,5547,mid,5000,246,audio/246_SN10_mid.wav,,297371,,120,audio-slider-response,10,
920,list1,,,,,,0.0-6.0-1.57,,,,,,,,,,297872,,121,html-keyboard-response,,
920,list1,,,,,,0.0-6.0-0.58,neutral,402,,3744,high,5000,246,audio/246_SN18_high.wav,,301618,,122,audio-slider-response,18,
920,list1,,,,,,0.0-6.0-1.58,,,,,,,,,,302120,,123,html-keyboard-response,,
920,list1,,,,,,0.0-6.0-0.59,neutral,394,,3424,low,5000,246,audio/246_SN1_low.wav,,305546,,124,audio-slider-response,1,
920,list1,,,,,,0.0-6.0-1.59,,,,,,,,,,306047,,125,html-keyboard-response,,
920,list1,,,,,,0.0-6.0-0.60,neutral,9534,,5600,low,5000,723,audio/723_SN7_low.wav,,311650,,126,audio-slider-response,7,
920,list1,,,,,,0.0-6.0-1.60,,,,,,,,,,312151,,127,html-keyboard-response,,
920,list1,,,,,,0.0-6.0-0.61,neutral,1165,,3765,mid,5000,246,audio/246_SN2_mid.wav,,315917,,128,audio-slider-response,2,
920,list1,,,,,,0.0-6.0-1.61,,,,,,,,,,316419,,129,html-keyboard-response,,
920,list1,,,,,,0.0-6.0-0.62,neutral,0,,4416,control,5000,246,audio/246_CN4.wav,,320836,,130,audio-slider-response,4,
920,list1,,,,,,0.0-6.0-1.62,,,,,,,,,,321337,,131,html-keyboard-response,,
920,list1,,,,,,0.0-6.0-0.63,neutral,10000,,3125,low,5000,723,audio/723_SN1_low.wav,,324462,,132,audio-slider-response,1,
920,list1,,,,,,0.0-6.0-1.63,,,,,,,,,,324964,,133,html-keyboard-response,,
920,list1,,,,,,0.0-6.0-0.64,neutral,0,,2869,low,5000,246,audio/246_SN13_low.wav,,327835,,134,audio-slider-response,13,
920,list1,,,,,,0.0-6.0-1.64,,,,,,,,,,328336,,135,html-keyboard-response,,
920,list1,,,,,,0.0-6.0-0.65,neutral,0,,4555,low,5000,246,audio/246_SN7_low.wav,,332891,,136,audio-slider-response,7,
920,list1,,,,,,0.0-6.0-1.65,,,,,,,,,,333392,,137,html-keyboard-response,,
920,list1,,,,,,0.0-6.0-0.66,neutral,0,,5312,control,5000,246,audio/246_CN8.wav,,338703,,138,audio-slider-response,8,
920,list1,,,,,,0.0-6.0-1.66,,,,,,,,,,339204,,139,html-keyboard-response,,
920,list1,,,,,,0.0-6.0-0.67,neutral,10000,,2603,mid,5000,723,audio/723_SN16_mid.wav,,341805,,140,audio-slider-response,16,
920,list1,,,,,,0.0-6.0-1.67,,,,,,,,,,342306,,141,html-keyboard-response,,
920,list1,,,,,,0.0-6.0-0.68,neutral,10000,,2805,low,5000,723,audio/723_SN14_low.wav,,345110,,142,audio-slider-response,14,
920,list1,,,,,,0.0-6.0-1.68,,,,,,,,,,345612,,143,html-keyboard-response,,
920,list1,,,,,,0.0-6.0-0.69,neutral,10000,,4885,mid,5000,723,audio/723_SN4_mid.wav,,350505,,144,audio-slider-response,4,
920,list1,,,,,,0.0-6.0-1.69,,,,,,,,,,351006,,145,html-keyboard-response,,
920,list1,,,,,,0.0-6.0-0.70,neutral,1499,,5216,control,5000,246,audio/246_CN20.wav,,356221,,146,audio-slider-response,20,
920,list1,,,,,,0.0-6.0-1.70,,,,,,,,,,356722,,147,html-keyboard-response,,
920,list1,,,,,,0.0-6.0-0.71,neutral,9205,,4469,high,5000,723,audio/723_SN18_high.wav,,361188,,148,audio-slider-response,18,
920,list1,,,,,,0.0-6.0-1.71,,,,,,,,,,361689,,149,html-keyboard-response,,
920,list1,,,,,,0.0-7.0,,0,,7255,,,,"<p><font size='3'>You have completed the listening trials. You will now complete a short questionnaire. During the questionnaire, you will see a series of statements alongside a scale. Click along the scale to indicate how much you agree or disagree with the statement. Upon completion of the questionnaire, you will be asked to fill out an optional demographic survey. <br><br>When you're ready to begin the questionnaire, click ‘Continue’.</font></p>",,368946,,150,html-button-response,,
920,list1,,NEGATIVE,,,,0.0-8.0-0.0,,10000,,16083,,5000,,The freedom that children are given should be determined by their age and maturity level and not by their sex.<br><br>,,385032,,151,html-slider-response,,
920,list1,,POSITIVE,,,,0.0-8.0-0.1,,10000,,10844,,5000,,A father’s major responsibility is to provide financially for his children.<br><br>,,395878,,152,html-slider-response,,
920,list1,,POSITIVE,,,,0.0-8.0-0.2,,2396,,6149,,5000,,Girls should be protected and watched over more than boys.<br><br>,,402029,,153,html-slider-response,,
920,list1,,POSITIVE,,,,0.0-8.0-0.3,,8145,,8854,,5000,,"For many important jobs, it is better to choose men instead of women.<br><br>",,410885,,154,html-slider-response,,
920,list1,,NEGATIVE,,,,0.0-8.0-0.4,,10000,,9652,,5000,,People can be both aggressive and nurturing regardless of sex.<br><br>,,420538,,155,html-slider-response,,
920,list1,,POSITIVE,,,,0.0-8.0-0.5,,0,,6200,,5000,,Men are more sexual than women.<br><br>,,426741,,156,html-slider-response,,
920,list1,,POSITIVE,,,,0.0-8.0-0.6,,10000,,4772,,5000,,Mothers should work only if necessary.<br><br>,,431514,,157,html-slider-response,,
920,list1,,NEGATIVE,,,,0.0-8.0-0.7,,1890,,7898,,5000,,We should stop thinking about whether people are male or female and focus on other characteristics.<br><br>,,439415,,158,html-slider-response,,
920,list1,,NEGATIVE,,,,0.0-8.0-0.8,,10000,,3954,,5000,,People should be treated the same regardless of their sex.<br><br>,,443370,,159,html-slider-response,,
920,list1,,POSITIVE,,,,0.0-8.0-0.9,,10000,,4828,,5000,,Some types of work are just not appropriate for women.<br><br>,,448201,,160,html-slider-response,,
920,list1,,NEGATIVE,,,,0.0-8.0-0.10,,8271,,6909,,5000,,Tasks around the house should not be assigned by sex.<br><br>,,455111,,161,html-slider-response,,
920,list1,,POSITIVE,,,,0.0-8.0-0.11,,10000,,3876,,5000,,Only some types of work are appropriate for both men and women.<br><br>,,458990,,162,html-slider-response,,
920,list1,,POSITIVE,,,,0.0-8.0-0.12,,0,,4480,,5000,,Mothers should make most decisions about how children are brought up.<br><br>,,463472,,163,html-slider-response,,
920,list1,,,,,,0.0-9.0,,0,,2262,,,,"<p><font size='3'>You have completed the questionnaire. There will now be an optional survey. Please answer the following questions if you feel comfortable doing so. If you do not wish to answer a question, please leave it blank. <br><br>When you're ready to procede, click ‘Continue’.</font></p>",,465736,,164,html-button-response,,
920,list1,[],,,,,0.0-10.0,,"{'age': '48', 'race': 'White', 'P0_Q0': None, 'enjoy': 'Better than the average experiment', 'gender': 'Female', 'region': 'West - AK, CA, CO, HI, ID, MT, NV, OR, UT, WA, WY', 'correct': 'Yes', 'payment': 'The payment was fair', 'comments': '', 'language': 'English', 'education': 'Some college', 'political': 'Very Conservative'}",,42084,,,,,,507879,,165,survey,,
920,list1,,,,,,0.0-11.0,,0,,1756,,,,Thank you for your time! Please click 'Finish' and then wait a moment until you're directed back to Prolific.<br><br>,,509637,,166,html-button-response,,
930,list1,,,[],[],[],0.0-0.0,,,,,,,,,True,1996,False,0,preload,,
930,list1,,,,,,0.0-1.0,,0,,60617,,,,"<p><font size='3'>DESCRIPTION: You are invited to participate in a research study. Its general purpose is to understand how people perceive speech. We are interested in how people make use of varying properties of language to infer social information about a speaker. In this study, you will hear spoken sentences, and you will be asked to make simple decisions about the sentences you hear. Following this, you will be asked to complete a short questionnaire, where you will indicate on a sliding scale how much you agree or disagree with a series of statements. You will also be asked to complete an optional demographic survey. <br><br>TIME INVOLVEMENT: Your participation will take approximately 10 to 20 minutes. <br><br>RISKS AND BENEFITS: The foreseeable risks associated with this study are minimal. This judgment is based on a large body of experience with the same or similar procedures with people of similar ages, sex, origins, etc. Study data will be stored securely, in compliance with Stanford University standards, minimizing the risk of confidentiality breach. There are no known benefits to you for participating in this study, and we cannot and do not guarantee or promise that you will receive any benefits from this study. You will help us to understand how people perceive spoken language. <br><br>PAYMENT: You will be paid at the posted rate. <br><br>PARTICIPANT RIGHTS: If you have read this form and have decided to participate in this project, please understand your participation is voluntary and you have the right to withdraw your consent or discontinue participation at any time without penalty or loss of benefits to which you are otherwise entitled. The alternative is not to participate. You have the right to refuse to answer particular questions. The results of this research study may be presented at scientific or professional meetings or published in scientific journals. Your individual privacy will be maintained in all published and written data resulting from the study. In accordance with scientific norms, the data from this study may be used or shared with other researchers for future research (after removing personally identifying information) without additional consent from you. <br><br>CONTACT INFORMATION: If you have any questions, concerns or complaints about this research study, its procedures, risks and benefits, you should contact the Protocol Director Grace Brown at (616) 498-8188. If you are not satisfied with how this study is being conducted, or if you have any concerns, complaints, or general questions about the research or your rights as a participant, please contact the Stanford Institutional Review Board (IRB) to speak to someone independent of the research team at (650) 723-2480 or toll free at 1-866-680-2906. You can also write to the Stanford IRB, Stanford University, 3000 El Camino Real, Five Palo Alto Square, 4th Floor, Palo Alto, CA 94306 USA. <br><br>WAIVER OF DOCUMENTATION: If you agree to participate in this research, please click the 'Continue' button. </font></p>",,62622,,1,html-button-response,,
930,list1,,,,,,0.0-2.0,,0,,2178,,,,"<p><font size='3'>This study requires you to listen to audio clips. To ensure you can adequately hear the audio presented in this study, the next page will have an audio attention check. Please wear headphones, and be prepared to adjust the volume on your device if necessary. <br><br> When you are ready to begin the audio attention check, click 'Start'. </font></p>",,64800,,2,html-button-response,,
930,list1,,,,,,0.0-3.0,,2,correct,3146,,,,audio/gift.wav,,68167,,3,audio-button-response,,
930,list1,,,,,,0.0-4.0,,0,,1665,,,,<p>Correct! You are ready to begin the study.</p>,,69834,,4,html-button-response,,
